edge_id,source_flags,worldcover_canopy_fraction,street_tree_fraction,fused_canopy_fraction
0,both,0.3875,0.0125,0.3875
1,both,0.1774193548387097,0.11290322580645161,0.20967741935483872
2,both,0.5666666666666667,0.03333333333333333,0.5666666666666667
3,both,0.2777777777777778,0.08333333333333333,0.2777777777777778
4,both,0.1774193548387097,0.11290322580645161,0.20967741935483872
5,neither,0.0,0.0,0.0
6,neither,0.0,0.0,0.0
7,neither,0.0,0.0,0.0
8,both,0.17518248175182483,0.0072992700729927005,0.18248175182481752
9,both,0.5185185185185185,0.012345679012345678,0.5185185185185185
10,both,0.326984126984127,0.11746031746031746,0.3396825396825397
11,both,0.17518248175182483,0.0072992700729927005,0.18248175182481752
12,worldcover_only,0.004672897196261682,0.0,0.004672897196261682
13,both,0.4782608695652174,0.07608695652173914,0.5
14,both,0.5555555555555556,0.1111111111111111,0.5555555555555556
15,both,0.12105263157894737,0.07894736842105263,0.12105263157894737
16,worldcover_only,0.1141552511415525,0.0,0.1141552511415525
17,neither,0.0,0.0,0.0
18,neither,0.0,0.0,0.0
19,both,0.12105263157894737,0.07894736842105263,0.12105263157894737
20,both,0.08823529411764706,0.051470588235294115,0.08823529411764706
21,both,0.0990990990990991,0.07207207207207207,0.0990990990990991
22,both,0.08823529411764706,0.051470588235294115,0.08823529411764706
23,both,0.7281553398058253,0.2815533980582524,0.7475728155339806
24,both,0.3484848484848485,0.10606060606060606,0.3484848484848485
25,worldcover_only,0.03669724770642202,0.0,0.03669724770642202
26,both,0.7281553398058253,0.2815533980582524,0.7475728155339806
27,both,0.3888888888888889,0.1111111111111111,0.3888888888888889
28,both,0.5555555555555556,0.1111111111111111,0.5555555555555556
29,both,0.3888888888888889,0.1111111111111111,0.3888888888888889
30,worldcover_only,0.125,0.0,0.125
31,both,0.29914529914529914,0.013675213675213675,0.29914529914529914
32,both,0.29914529914529914,0.013675213675213675,0.29914529914529914
33,both,0.3484848484848485,0.10606060606060606,0.3484848484848485
34,both,0.0990990990990991,0.07207207207207207,0.0990990990990991
35,both,0.21774193548387097,0.024193548387096774,0.21774193548387097
36,worldcover_only,0.1141552511415525,0.0,0.1141552511415525
37,worldcover_only,0.006666666666666667,0.0,0.006666666666666667
38,worldcover_only,0.19021739130434784,0.0,0.19021739130434784
39,worldcover_only,0.006666666666666667,0.0,0.006666666666666667
40,worldcover_only,0.08247422680412371,0.0,0.08247422680412371
41,worldcover_only,0.15865384615384615,0.0,0.15865384615384615
42,worldcover_only,0.08247422680412371,0.0,0.08247422680412371
43,neither,0.0,0.0,0.0
44,worldcover_only,0.0034602076124567475,0.0,0.0034602076124567475
45,neither,0.0,0.0,0.0
46,neither,0.0,0.0,0.0
47,neither,0.0,0.0,0.0
48,neither,0.0,0.0,0.0
49,neither,0.0,0.0,0.0
50,worldcover_only,0.033783783783783786,0.0,0.033783783783783786
51,neither,0.0,0.0,0.0
52,neither,0.0,0.0,0.0
53,neither,0.0,0.0,0.0
54,neither,0.0,0.0,0.0
55,worldcover_only,0.037037037037037035,0.0,0.037037037037037035
56,neither,0.0,0.0,0.0
57,worldcover_only,0.037037037037037035,0.0,0.037037037037037035
58,neither,0.0,0.0,0.0
59,neither,0.0,0.0,0.0
60,neither,0.0,0.0,0.0
61,neither,0.0,0.0,0.0
62,neither,0.0,0.0,0.0
63,worldcover_only,0.016666666666666666,0.0,0.016666666666666666
64,neither,0.0,0.0,0.0
65,neither,0.0,0.0,0.0
66,both,0.14,0.32,0.36
67,neither,0.0,0.0,0.0
68,neither,0.0,0.0,0.0
69,neither,0.0,0.0,0.0
70,neither,0.0,0.0,0.0
71,neither,0.0,0.0,0.0
72,neither,0.0,0.0,0.0
73,neither,0.0,0.0,0.0
74,neither,0.0,0.0,0.0
75,neither,0.0,0.0,0.0
76,neither,0.0,0.0,0.0
77,neither,0.0,0.0,0.0
78,neither,0.0,0.0,0.0
79,neither,0.0,0.0,0.0
80,neither,0.0,0.0,0.0
81,both,0.11405295315682282,0.03054989816700611,0.1446028513238289
82,neither,0.0,0.0,0.0
83,both,0.5138121546961326,0.008287292817679558,0.5220994475138122
84,neither,0.0,0.0,0.0
85,both,0.5138121546961326,0.008287292817679558,0.5220994475138122
86,both,0.3181818181818182,0.045454545454545456,0.3181818181818182
87,both,0.09375,0.020833333333333332,0.09375
88,both,0.3181818181818182,0.045454545454545456,0.3181818181818182
89,both,0.7721518987341772,0.0189873417721519,0.7721518987341772
90,both,0.5327510917030568,0.09606986899563319,0.5633187772925764
91,both,0.7721518987341772,0.0189873417721519,0.7721518987341772
92,worldcover_only,0.822429906542056,0.0,0.822429906542056
93,worldcover_only,0.9464285714285714,0.0,0.9464285714285714
94,worldcover_only,1.0,0.0,1.0
95,worldcover_only,0.09740259740259741,0.0,0.09740259740259741
96,worldcover_only,0.8375,0.0,0.8375
97,worldcover_only,0.4666666666666667,0.0,0.4666666666666667
98,worldcover_only,0.09740259740259741,0.0,0.09740259740259741
99,neither,0.0,0.0,0.0
100,neither,0.0,0.0,0.0
101,neither,0.0,0.0,0.0
102,worldcover_only,0.12793034159410582,0.0,0.12793034159410582
103,both,0.05442176870748299,0.013605442176870748,0.061224489795918366
104,worldcover_only,0.12793034159410582,0.0,0.12793034159410582
105,neither,0.0,0.0,0.0
106,neither,0.0,0.0,0.0
107,neither,0.0,0.0,0.0
108,neither,0.0,0.0,0.0
109,neither,0.0,0.0,0.0
110,neither,0.0,0.0,0.0
111,neither,0.0,0.0,0.0
112,neither,0.0,0.0,0.0
113,neither,0.0,0.0,0.0
114,neither,0.0,0.0,0.0
115,neither,0.0,0.0,0.0
116,neither,0.0,0.0,0.0
117,neither,0.0,0.0,0.0
118,both,0.007575757575757576,0.015151515151515152,0.020202020202020204
119,neither,0.0,0.0,0.0
120,neither,0.0,0.0,0.0
121,neither,0.0,0.0,0.0
122,neither,0.0,0.0,0.0
123,neither,0.0,0.0,0.0
124,neither,0.0,0.0,0.0
125,neither,0.0,0.0,0.0
126,neither,0.0,0.0,0.0
127,neither,0.0,0.0,0.0
128,neither,0.0,0.0,0.0
129,neither,0.0,0.0,0.0
130,neither,0.0,0.0,0.0
131,neither,0.0,0.0,0.0
132,neither,0.0,0.0,0.0
133,worldcover_only,0.008955223880597015,0.0,0.008955223880597015
134,neither,0.0,0.0,0.0
135,worldcover_only,0.0136986301369863,0.0,0.0136986301369863
136,worldcover_only,0.02127659574468085,0.0,0.02127659574468085
137,worldcover_only,0.0136986301369863,0.0,0.0136986301369863
138,neither,0.0,0.0,0.0
139,neither,0.0,0.0,0.0
140,neither,0.0,0.0,0.0
141,neither,0.0,0.0,0.0
142,neither,0.0,0.0,0.0
143,neither,0.0,0.0,0.0
144,neither,0.0,0.0,0.0
145,neither,0.0,0.0,0.0
146,worldcover_only,0.07692307692307693,0.0,0.07692307692307693
147,neither,0.0,0.0,0.0
148,neither,0.0,0.0,0.0
149,neither,0.0,0.0,0.0
150,neither,0.0,0.0,0.0
151,neither,0.0,0.0,0.0
152,neither,0.0,0.0,0.0
153,neither,0.0,0.0,0.0
154,neither,0.0,0.0,0.0
155,neither,0.0,0.0,0.0
156,neither,0.0,0.0,0.0
157,neither,0.0,0.0,0.0
158,neither,0.0,0.0,0.0
159,worldcover_only,0.24074074074074073,0.0,0.24074074074074073
160,worldcover_only,0.23076923076923078,0.0,0.23076923076923078
161,neither,0.0,0.0,0.0
162,neither,0.0,0.0,0.0
163,worldcover_only,0.015625,0.0,0.015625
164,neither,0.0,0.0,0.0
165,neither,0.0,0.0,0.0
166,worldcover_only,0.012048192771084338,0.0,0.012048192771084338
167,neither,0.0,0.0,0.0
168,neither,0.0,0.0,0.0
169,neither,0.0,0.0,0.0
170,neither,0.0,0.0,0.0
171,neither,0.0,0.0,0.0
172,neither,0.0,0.0,0.0
173,neither,0.0,0.0,0.0
174,neither,0.0,0.0,0.0
175,neither,0.0,0.0,0.0
176,neither,0.0,0.0,0.0
177,neither,0.0,0.0,0.0
178,neither,0.0,0.0,0.0
179,neither,0.0,0.0,0.0
180,neither,0.0,0.0,0.0
181,neither,0.0,0.0,0.0
182,neither,0.0,0.0,0.0
183,neither,0.0,0.0,0.0
184,neither,0.0,0.0,0.0
185,neither,0.0,0.0,0.0
186,neither,0.0,0.0,0.0
187,neither,0.0,0.0,0.0
188,neither,0.0,0.0,0.0
189,neither,0.0,0.0,0.0
190,neither,0.0,0.0,0.0
191,neither,0.0,0.0,0.0
192,neither,0.0,0.0,0.0
193,neither,0.0,0.0,0.0
194,neither,0.0,0.0,0.0
195,neither,0.0,0.0,0.0
196,neither,0.0,0.0,0.0
197,neither,0.0,0.0,0.0
198,neither,0.0,0.0,0.0
199,neither,0.0,0.0,0.0
200,neither,0.0,0.0,0.0
201,neither,0.0,0.0,0.0
202,neither,0.0,0.0,0.0
203,neither,0.0,0.0,0.0
204,neither,0.0,0.0,0.0
205,neither,0.0,0.0,0.0
206,neither,0.0,0.0,0.0
207,neither,0.0,0.0,0.0
208,neither,0.0,0.0,0.0
209,neither,0.0,0.0,0.0
210,neither,0.0,0.0,0.0
211,neither,0.0,0.0,0.0
212,neither,0.0,0.0,0.0
213,neither,0.0,0.0,0.0
214,neither,0.0,0.0,0.0
215,neither,0.0,0.0,0.0
216,worldcover_only,0.08955223880597014,0.0,0.08955223880597014
217,neither,0.0,0.0,0.0
218,neither,0.0,0.0,0.0
219,neither,0.0,0.0,0.0
220,neither,0.0,0.0,0.0
221,neither,0.0,0.0,0.0
222,neither,0.0,0.0,0.0
223,neither,0.0,0.0,0.0
224,neither,0.0,0.0,0.0
225,neither,0.0,0.0,0.0
226,neither,0.0,0.0,0.0
227,neither,0.0,0.0,0.0
228,neither,0.0,0.0,0.0
229,neither,0.0,0.0,0.0
230,neither,0.0,0.0,0.0
231,neither,0.0,0.0,0.0
232,neither,0.0,0.0,0.0
233,neither,0.0,0.0,0.0
234,neither,0.0,0.0,0.0
235,worldcover_only,0.00554016620498615,0.0,0.00554016620498615
236,neither,0.0,0.0,0.0
237,worldcover_only,0.00554016620498615,0.0,0.00554016620498615
238,both,0.09126984126984126,0.031746031746031744,0.09126984126984126
239,worldcover_only,0.07196969696969698,0.0,0.07196969696969698
240,both,0.09126984126984126,0.031746031746031744,0.09126984126984126
241,neither,0.0,0.0,0.0
242,neither,0.0,0.0,0.0
243,neither,0.0,0.0,0.0
244,worldcover_only,0.3638968481375358,0.0,0.3638968481375358
245,neither,0.0,0.0,0.0
246,neither,0.0,0.0,0.0
247,worldcover_only,0.3638968481375358,0.0,0.3638968481375358
248,worldcover_only,0.1625615763546798,0.0,0.1625615763546798
249,worldcover_only,0.9226666666666666,0.0,0.9226666666666666
250,worldcover_only,0.1625615763546798,0.0,0.1625615763546798
251,worldcover_only,0.4892966360856269,0.0,0.4892966360856269
252,worldcover_only,0.13953488372093023,0.0,0.13953488372093023
253,worldcover_only,0.4892966360856269,0.0,0.4892966360856269
254,worldcover_only,0.20187793427230047,0.0,0.20187793427230047
255,worldcover_only,0.1271551724137931,0.0,0.1271551724137931
256,worldcover_only,0.20187793427230047,0.0,0.20187793427230047
257,neither,0.0,0.0,0.0
258,neither,0.0,0.0,0.0
259,neither,0.0,0.0,0.0
260,neither,0.0,0.0,0.0
261,neither,0.0,0.0,0.0
262,neither,0.0,0.0,0.0
263,neither,0.0,0.0,0.0
264,worldcover_only,0.03900709219858156,0.0,0.03900709219858156
265,neither,0.0,0.0,0.0
266,neither,0.0,0.0,0.0
267,neither,0.0,0.0,0.0
268,neither,0.0,0.0,0.0
269,neither,0.0,0.0,0.0
270,neither,0.0,0.0,0.0
271,neither,0.0,0.0,0.0
272,both,0.03202846975088968,0.03558718861209965,0.046263345195729534
273,neither,0.0,0.0,0.0
274,neither,0.0,0.0,0.0
275,neither,0.0,0.0,0.0
276,neither,0.0,0.0,0.0
277,neither,0.0,0.0,0.0
278,neither,0.0,0.0,0.0
279,neither,0.0,0.0,0.0
280,neither,0.0,0.0,0.0
281,neither,0.0,0.0,0.0
282,neither,0.0,0.0,0.0
283,neither,0.0,0.0,0.0
284,neither,0.0,0.0,0.0
285,neither,0.0,0.0,0.0
286,neither,0.0,0.0,0.0
287,neither,0.0,0.0,0.0
288,neither,0.0,0.0,0.0
289,neither,0.0,0.0,0.0
290,neither,0.0,0.0,0.0
291,neither,0.0,0.0,0.0
292,neither,0.0,0.0,0.0
293,neither,0.0,0.0,0.0
294,neither,0.0,0.0,0.0
295,neither,0.0,0.0,0.0
296,neither,0.0,0.0,0.0
297,neither,0.0,0.0,0.0
298,neither,0.0,0.0,0.0
299,neither,0.0,0.0,0.0
300,worldcover_only,0.02631578947368421,0.0,0.02631578947368421
301,worldcover_only,0.013333333333333334,0.0,0.013333333333333334
302,worldcover_only,0.02631578947368421,0.0,0.02631578947368421
303,worldcover_only,0.3333333333333333,0.0,0.3333333333333333
304,both,0.425531914893617,0.09574468085106383,0.425531914893617
305,worldcover_only,0.3333333333333333,0.0,0.3333333333333333
306,both,0.3262411347517731,0.0425531914893617,0.3262411347517731
307,both,0.8888888888888888,0.07407407407407407,0.8888888888888888
308,both,0.3262411347517731,0.0425531914893617,0.3262411347517731
309,worldcover_only,0.8152173913043478,0.0,0.8152173913043478
310,both,0.2153846153846154,0.046153846153846156,0.2153846153846154
311,worldcover_only,0.92,0.0,0.92
312,both,0.9047619047619048,0.38095238095238093,0.9047619047619048
313,worldcover_only,0.8191489361702128,0.0,0.8191489361702128
314,worldcover_only,0.8152173913043478,0.0,0.8152173913043478
315,worldcover_only,0.9375,0.0,0.9375
316,worldcover_only,0.9354838709677419,0.0,0.9354838709677419
317,worldcover_only,0.9375,0.0,0.9375
318,worldcover_only,0.9642857142857143,0.0,0.9642857142857143
319,worldcover_only,0.8191489361702128,0.0,0.8191489361702128
320,worldcover_only,0.9642857142857143,0.0,0.9642857142857143
321,worldcover_only,1.0,0.0,1.0
322,both,0.8160919540229885,0.08045977011494253,0.8850574712643678
323,worldcover_only,1.0,0.0,1.0
324,worldcover_only,1.0,0.0,1.0
325,worldcover_only,1.0,0.0,1.0
326,worldcover_only,0.95,0.0,0.95
327,worldcover_only,1.0,0.0,1.0
328,worldcover_only,0.95,0.0,0.95
329,worldcover_only,0.9875,0.0,0.9875
330,worldcover_only,1.0,0.0,1.0
331,worldcover_only,0.8524590163934426,0.0,0.8524590163934426
332,worldcover_only,0.9875,0.0,0.9875
333,worldcover_only,0.9310344827586207,0.0,0.9310344827586207
334,worldcover_only,0.9876543209876543,0.0,0.9876543209876543
335,worldcover_only,0.9310344827586207,0.0,0.9310344827586207
336,worldcover_only,0.9565217391304348,0.0,0.9565217391304348
337,worldcover_only,0.9846153846153847,0.0,0.9846153846153847
338,worldcover_only,0.9565217391304348,0.0,0.9565217391304348
339,worldcover_only,1.0,0.0,1.0
340,worldcover_only,0.9811320754716981,0.0,0.9811320754716981
341,worldcover_only,1.0,0.0,1.0
342,worldcover_only,0.9857142857142858,0.0,0.9857142857142858
343,worldcover_only,0.9857142857142858,0.0,0.9857142857142858
344,worldcover_only,0.9846153846153847,0.0,0.9846153846153847
345,worldcover_only,0.9857142857142858,0.0,0.9857142857142858
346,both,0.8571428571428571,0.047619047619047616,0.8571428571428571
347,worldcover_only,0.9787234042553191,0.0,0.9787234042553191
348,worldcover_only,0.9857142857142858,0.0,0.9857142857142858
349,worldcover_only,0.9811320754716981,0.0,0.9811320754716981
350,both,0.8571428571428571,0.047619047619047616,0.8571428571428571
351,both,0.9433962264150944,0.39622641509433965,0.9433962264150944
352,both,0.6666666666666666,0.3541666666666667,0.6875
353,both,1.0,0.2,1.0
354,both,0.2948717948717949,0.21794871794871795,0.3333333333333333
355,worldcover_only,0.05263157894736842,0.0,0.05263157894736842
356,both,0.75,0.16666666666666666,0.75
357,both,0.28363636363636363,0.04,0.2909090909090909
358,both,0.9452054794520548,0.684931506849315,0.9452054794520548
359,both,1.0,0.09090909090909091,1.0
360,neither,0.0,0.0,0.0
361,neither,0.0,0.0,0.0
362,neither,0.0,0.0,0.0
363,neither,0.0,0.0,0.0
364,neither,0.0,0.0,0.0
365,neither,0.0,0.0,0.0
366,neither,0.0,0.0,0.0
367,neither,0.0,0.0,0.0
368,neither,0.0,0.0,0.0
369,neither,0.0,0.0,0.0
370,neither,0.0,0.0,0.0
371,neither,0.0,0.0,0.0
372,neither,0.0,0.0,0.0
373,neither,0.0,0.0,0.0
374,neither,0.0,0.0,0.0
375,neither,0.0,0.0,0.0
376,neither,0.0,0.0,0.0
377,neither,0.0,0.0,0.0
378,neither,0.0,0.0,0.0
379,neither,0.0,0.0,0.0
380,neither,0.0,0.0,0.0
381,neither,0.0,0.0,0.0
382,neither,0.0,0.0,0.0
383,neither,0.0,0.0,0.0
384,neither,0.0,0.0,0.0
385,neither,0.0,0.0,0.0
386,neither,0.0,0.0,0.0
387,neither,0.0,0.0,0.0
388,neither,0.0,0.0,0.0
389,neither,0.0,0.0,0.0
390,neither,0.0,0.0,0.0
391,neither,0.0,0.0,0.0
392,neither,0.0,0.0,0.0
393,neither,0.0,0.0,0.0
394,neither,0.0,0.0,0.0
395,neither,0.0,0.0,0.0
396,neither,0.0,0.0,0.0
397,neither,0.0,0.0,0.0
398,neither,0.0,0.0,0.0
399,neither,0.0,0.0,0.0
400,neither,0.0,0.0,0.0
401,neither,0.0,0.0,0.0
402,neither,0.0,0.0,0.0
403,neither,0.0,0.0,0.0
404,neither,0.0,0.0,0.0
405,neither,0.0,0.0,0.0
406,neither,0.0,0.0,0.0
407,neither,0.0,0.0,0.0
408,neither,0.0,0.0,0.0
409,neither,0.0,0.0,0.0
410,neither,0.0,0.0,0.0
411,neither,0.0,0.0,0.0
412,neither,0.0,0.0,0.0
413,neither,0.0,0.0,0.0
414,neither,0.0,0.0,0.0
415,neither,0.0,0.0,0.0
416,neither,0.0,0.0,0.0
417,neither,0.0,0.0,0.0
418,neither,0.0,0.0,0.0
419,neither,0.0,0.0,0.0
420,neither,0.0,0.0,0.0
421,neither,0.0,0.0,0.0
422,neither,0.0,0.0,0.0
423,neither,0.0,0.0,0.0
424,neither,0.0,0.0,0.0
425,neither,0.0,0.0,0.0
426,neither,0.0,0.0,0.0
427,neither,0.0,0.0,0.0
428,neither,0.0,0.0,0.0
429,neither,0.0,0.0,0.0
430,neither,0.0,0.0,0.0
431,neither,0.0,0.0,0.0
432,neither,0.0,0.0,0.0
433,neither,0.0,0.0,0.0
434,neither,0.0,0.0,0.0
435,neither,0.0,0.0,0.0
436,neither,0.0,0.0,0.0
437,neither,0.0,0.0,0.0
438,neither,0.0,0.0,0.0
439,neither,0.0,0.0,0.0
440,neither,0.0,0.0,0.0
441,neither,0.0,0.0,0.0
442,neither,0.0,0.0,0.0
443,neither,0.0,0.0,0.0
444,neither,0.0,0.0,0.0
445,neither,0.0,0.0,0.0
446,neither,0.0,0.0,0.0
447,neither,0.0,0.0,0.0
448,neither,0.0,0.0,0.0
449,neither,0.0,0.0,0.0
450,neither,0.0,0.0,0.0
451,neither,0.0,0.0,0.0
452,neither,0.0,0.0,0.0
453,neither,0.0,0.0,0.0
454,neither,0.0,0.0,0.0
455,both,0.017693315858453473,0.00327653997378768,0.020969855832241154
456,neither,0.0,0.0,0.0
457,both,0.01896664486592544,0.005886200130804447,0.02485284499672989
458,neither,0.0,0.0,0.0
459,neither,0.0,0.0,0.0
460,neither,0.0,0.0,0.0
461,neither,0.0,0.0,0.0
462,neither,0.0,0.0,0.0
463,neither,0.0,0.0,0.0
464,neither,0.0,0.0,0.0
465,neither,0.0,0.0,0.0
466,neither,0.0,0.0,0.0
467,neither,0.0,0.0,0.0
468,neither,0.0,0.0,0.0
469,neither,0.0,0.0,0.0
470,neither,0.0,0.0,0.0
471,neither,0.0,0.0,0.0
472,neither,0.0,0.0,0.0
473,neither,0.0,0.0,0.0
474,neither,0.0,0.0,0.0
475,neither,0.0,0.0,0.0
476,worldcover_only,0.08256880733944955,0.0,0.08256880733944955
477,worldcover_only,0.08256880733944955,0.0,0.08256880733944955
478,neither,0.0,0.0,0.0
479,neither,0.0,0.0,0.0
480,neither,0.0,0.0,0.0
481,worldcover_only,0.002257336343115124,0.0,0.002257336343115124
482,neither,0.0,0.0,0.0
483,worldcover_only,0.002257336343115124,0.0,0.002257336343115124
484,worldcover_only,0.0625,0.0,0.0625
485,neither,0.0,0.0,0.0
486,worldcover_only,0.0625,0.0,0.0625
487,worldcover_only,0.7951807228915663,0.0,0.7951807228915663
488,worldcover_only,0.04150943396226415,0.0,0.04150943396226415
489,worldcover_only,0.25,0.0,0.25
490,worldcover_only,0.7951807228915663,0.0,0.7951807228915663
491,neither,0.0,0.0,0.0
492,worldcover_only,0.34673366834170855,0.0,0.34673366834170855
493,neither,0.0,0.0,0.0
494,neither,0.0,0.0,0.0
495,worldcover_only,0.1318181818181818,0.0,0.1318181818181818
496,neither,0.0,0.0,0.0
497,worldcover_only,0.4707379134860051,0.0,0.4707379134860051
498,worldcover_only,0.3010752688172043,0.0,0.3010752688172043
499,worldcover_only,0.02,0.0,0.02
500,worldcover_only,0.4707379134860051,0.0,0.4707379134860051
501,worldcover_only,0.02127659574468085,0.0,0.02127659574468085
502,worldcover_only,0.6586538461538461,0.0,0.6586538461538461
503,worldcover_only,0.02127659574468085,0.0,0.02127659574468085
504,neither,0.0,0.0,0.0
505,worldcover_only,0.3387096774193548,0.0,0.3387096774193548
506,neither,0.0,0.0,0.0
507,neither,0.0,0.0,0.0
508,worldcover_only,0.05507246376811594,0.0,0.05507246376811594
509,neither,0.0,0.0,0.0
510,worldcover_only,0.421875,0.0,0.421875
511,stl_only,0.0,0.036885245901639344,0.036885245901639344
512,worldcover_only,0.421875,0.0,0.421875
513,worldcover_only,0.022857142857142857,0.0,0.022857142857142857
514,worldcover_only,0.05232558139534884,0.0,0.05232558139534884
515,worldcover_only,0.022857142857142857,0.0,0.022857142857142857
516,neither,0.0,0.0,0.0
517,worldcover_only,0.09411764705882353,0.0,0.09411764705882353
518,both,0.15878378378378377,0.08108108108108109,0.15878378378378377
519,neither,0.0,0.0,0.0
520,neither,0.0,0.0,0.0
521,worldcover_only,0.06622516556291391,0.0,0.06622516556291391
522,neither,0.0,0.0,0.0
523,neither,0.0,0.0,0.0
524,neither,0.0,0.0,0.0
525,neither,0.0,0.0,0.0
526,worldcover_only,0.10909090909090909,0.0,0.10909090909090909
527,neither,0.0,0.0,0.0
528,worldcover_only,0.10909090909090909,0.0,0.10909090909090909
529,worldcover_only,0.15568862275449102,0.0,0.15568862275449102
530,both,0.3284671532846715,0.05474452554744526,0.33211678832116787
531,worldcover_only,0.18181818181818182,0.0,0.18181818181818182
532,worldcover_only,0.15568862275449102,0.0,0.15568862275449102
533,neither,0.0,0.0,0.0
534,neither,0.0,0.0,0.0
535,neither,0.0,0.0,0.0
536,neither,0.0,0.0,0.0
537,both,0.0625,0.06640625,0.0859375
538,neither,0.0,0.0,0.0
539,neither,0.0,0.0,0.0
540,neither,0.0,0.0,0.0
541,neither,0.0,0.0,0.0
542,neither,0.0,0.0,0.0
543,worldcover_only,0.0030581039755351682,0.0,0.0030581039755351682
544,worldcover_only,0.0070921985815602835,0.0,0.0070921985815602835
545,worldcover_only,0.008955223880597015,0.0,0.008955223880597015
546,neither,0.0,0.0,0.0
547,neither,0.0,0.0,0.0
548,neither,0.0,0.0,0.0
549,neither,0.0,0.0,0.0
550,worldcover_only,0.06153846153846154,0.0,0.06153846153846154
551,neither,0.0,0.0,0.0
552,neither,0.0,0.0,0.0
553,stl_only,0.0,0.2894736842105263,0.2894736842105263
554,neither,0.0,0.0,0.0
555,neither,0.0,0.0,0.0
556,neither,0.0,0.0,0.0
557,neither,0.0,0.0,0.0
558,neither,0.0,0.0,0.0
559,neither,0.0,0.0,0.0
560,neither,0.0,0.0,0.0
561,neither,0.0,0.0,0.0
562,worldcover_only,0.0030581039755351682,0.0,0.0030581039755351682
563,neither,0.0,0.0,0.0
564,neither,0.0,0.0,0.0
565,neither,0.0,0.0,0.0
566,neither,0.0,0.0,0.0
567,neither,0.0,0.0,0.0
568,worldcover_only,0.007874015748031496,0.0,0.007874015748031496
569,neither,0.0,0.0,0.0
570,neither,0.0,0.0,0.0
571,neither,0.0,0.0,0.0
572,neither,0.0,0.0,0.0
573,worldcover_only,0.5217391304347826,0.0,0.5217391304347826
574,worldcover_only,0.04371584699453552,0.0,0.04371584699453552
575,worldcover_only,0.5217391304347826,0.0,0.5217391304347826
576,worldcover_only,0.5161290322580645,0.0,0.5161290322580645
577,worldcover_only,0.3333333333333333,0.0,0.3333333333333333
578,worldcover_only,0.5161290322580645,0.0,0.5161290322580645
579,worldcover_only,0.023474178403755867,0.0,0.023474178403755867
580,worldcover_only,0.9590909090909091,0.0,0.9590909090909091
581,worldcover_only,0.023474178403755867,0.0,0.023474178403755867
582,neither,0.0,0.0,0.0
583,worldcover_only,0.08139534883720931,0.0,0.08139534883720931
584,neither,0.0,0.0,0.0
585,neither,0.0,0.0,0.0
586,neither,0.0,0.0,0.0
587,neither,0.0,0.0,0.0
588,neither,0.0,0.0,0.0
589,neither,0.0,0.0,0.0
590,neither,0.0,0.0,0.0
591,worldcover_only,0.20276497695852536,0.0,0.20276497695852536
592,worldcover_only,0.2061711079943899,0.0,0.2061711079943899
593,worldcover_only,0.20276497695852536,0.0,0.20276497695852536
594,worldcover_only,0.9870967741935484,0.0,0.9870967741935484
595,worldcover_only,0.18972332015810275,0.0,0.18972332015810275
596,worldcover_only,0.9870967741935484,0.0,0.9870967741935484
597,worldcover_only,0.9090909090909091,0.0,0.9090909090909091
598,worldcover_only,0.17981072555205047,0.0,0.17981072555205047
599,worldcover_only,0.9090909090909091,0.0,0.9090909090909091
600,worldcover_only,0.1323529411764706,0.0,0.1323529411764706
601,worldcover_only,0.20903954802259886,0.0,0.20903954802259886
602,worldcover_only,0.1323529411764706,0.0,0.1323529411764706
603,neither,0.0,0.0,0.0
604,neither,0.0,0.0,0.0
605,neither,0.0,0.0,0.0
606,neither,0.0,0.0,0.0
607,both,0.03619047619047619,0.0038095238095238095,0.04
608,neither,0.0,0.0,0.0
609,worldcover_only,0.0374331550802139,0.0,0.0374331550802139
610,neither,0.0,0.0,0.0
611,worldcover_only,0.0374331550802139,0.0,0.0374331550802139
612,neither,0.0,0.0,0.0
613,neither,0.0,0.0,0.0
614,neither,0.0,0.0,0.0
615,neither,0.0,0.0,0.0
616,worldcover_only,0.0761904761904762,0.0,0.0761904761904762
617,neither,0.0,0.0,0.0
618,neither,0.0,0.0,0.0
619,worldcover_only,0.18032786885245902,0.0,0.18032786885245902
620,neither,0.0,0.0,0.0
621,worldcover_only,0.010549694614103275,0.0,0.010549694614103275
622,worldcover_only,0.007722007722007722,0.0,0.007722007722007722
623,worldcover_only,0.010549694614103275,0.0,0.010549694614103275
624,neither,0.0,0.0,0.0
625,neither,0.0,0.0,0.0
626,neither,0.0,0.0,0.0
627,neither,0.0,0.0,0.0
628,worldcover_only,0.02127659574468085,0.0,0.02127659574468085
629,neither,0.0,0.0,0.0
630,neither,0.0,0.0,0.0
631,worldcover_only,0.21739130434782608,0.0,0.21739130434782608
632,neither,0.0,0.0,0.0
633,worldcover_only,0.47333333333333333,0.0,0.47333333333333333
634,worldcover_only,0.21739130434782608,0.0,0.21739130434782608
635,worldcover_only,0.6538461538461539,0.0,0.6538461538461539
636,worldcover_only,0.358974358974359,0.0,0.358974358974359
637,worldcover_only,0.6538461538461539,0.0,0.6538461538461539
638,worldcover_only,0.9910714285714286,0.0,0.9910714285714286
639,worldcover_only,0.37398373983739835,0.0,0.37398373983739835
640,worldcover_only,0.723404255319149,0.0,0.723404255319149
641,worldcover_only,0.9910714285714286,0.0,0.9910714285714286
