city,date,phenology,heat_dose_0,heat_dose_B,heat_dose_T,heat_dose_BT,cold_dose_0,cold_dose_B,cold_dose_T,cold_dose_BT,tree_heat_benefit_open,building_heat_benefit,combined_heat_benefit,tree_heat_benefit_given_buildings,tree_cold_cost_open,building_cold_cost,combined_cold_cost,tree_cold_cost_given_buildings,interaction_heat,interaction_cold,person_hours_total,person_hours_walk,person_hours_bike,daylight_hours_sum,shadow_weighted_person_hours_BT,mean_building_shadow_fraction,mean_tree_effective_frac,tree_coefficient_c,building_coefficient_c,n_edge_hours
palma_de_mallorca,2022-02-08,evergreen,0.0,0.0,0.0,0.0,2601312.1108430144,2802924.747055252,2617268.487968537,2817533.9602165,0.0,0.0,0.0,0.0,15956.377125523051,201612.6362122372,216221.84937348543,14609.213161248248,0.0,-1347.163964274805,776551.1331824757,732059.9120077868,44491.22117468889,5.362483935183766,104575.16845459065,0.0437200379829251,0.0581559646183892,6.0,6.0,1934453
palma_de_mallorca,2022-02-08,deciduous,0.0,0.0,0.0,0.0,2601312.1108430144,2802924.747055252,2601312.1108430144,2802924.747055252,0.0,0.0,0.0,0.0,0.0,201612.6362122372,201612.6362122372,0.0,0.0,0.0,776551.1331824757,732059.9120077868,44491.22117468889,5.362483935183766,76092.43541867327,0.0437200379829251,0.0,6.0,6.0,1934453
palma_de_mallorca,2022-07-14,evergreen,4339579.943995113,4094831.3425365575,4001768.567556863,3763733.9947837386,0.0,0.0,0.0,0.0,337811.37643824983,244748.6014585551,575845.9492113739,331097.34775281884,0.0,0.0,0.0,0.0,-6714.028685430996,0.0,776551.1331824757,732059.9120077868,44491.22117468889,10.6701116203737,106723.60681524345,0.0341386497417896,0.1126897241234126,6.0,6.0,1934453
palma_de_mallorca,2022-07-14,deciduous,4339579.943995113,4094831.3425365575,4001768.567556863,3763733.9947837386,0.0,0.0,0.0,0.0,337811.37643824983,244748.6014585551,575845.9492113739,331097.34775281884,0.0,0.0,0.0,0.0,-6714.028685430996,0.0,776551.1331824757,732059.9120077868,44491.22117468889,10.6701116203737,106723.60681524345,0.0341386497417896,0.1126897241234126,6.0,6.0,1934453
palma_de_mallorca,2022-07-02,evergreen,2299538.7839251654,2168652.533146347,2026821.32479984,1901189.6544431048,0.0,0.0,0.0,0.0,272717.45912532555,130886.2507788185,398349.1294820602,267462.8787032417,0.0,0.0,0.0,0.0,-5254.580422083847,0.0,776551.1331824757,732059.9120077868,44491.22117468889,10.809918242765882,104136.25882062438,0.0321788812174132,0.1139529245293261,6.0,6.0,1934453
palma_de_mallorca,2022-07-02,deciduous,2299538.7839251654,2168652.533146347,2026821.32479984,1901189.6544431048,0.0,0.0,0.0,0.0,272717.45912532555,130886.2507788185,398349.1294820602,267462.8787032417,0.0,0.0,0.0,0.0,-5254.580422083847,0.0,776551.1331824757,732059.9120077868,44491.22117468889,10.809918242765882,104136.25882062438,0.0321788812174132,0.1139529245293261,6.0,6.0,1934453
palma_de_mallorca,2022-12-25,evergreen,0.0,0.0,0.0,0.0,39465.10425301123,57075.354138811264,40689.547658232914,58413.43162887049,0.0,0.0,0.0,0.0,1224.443405221682,17610.249885800033,18948.32737585925,1338.0774900592223,0.0,113.63408483754029,776551.1331824757,732059.9120077868,44491.22117468889,3.836257334915405,83845.5194389201,0.0347425054404172,0.0415400697349723,6.0,6.0,1934453
palma_de_mallorca,2022-12-25,deciduous,0.0,0.0,0.0,0.0,39465.10425301123,57075.354138811264,39465.10425301123,57075.354138811264,0.0,0.0,0.0,0.0,0.0,17610.249885800033,17610.249885800033,0.0,0.0,0.0,776551.1331824757,732059.9120077868,44491.22117468889,3.836257334915405,63922.40438428678,0.0347425054404172,0.0,6.0,6.0,1934453
