1326 43101  190 20 1 1 1 1 11 6812111  190 6812111940668121120 0 20 1-9-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 6076053633377450111232 39816721155-9-9-9
1328 12101  436 20 1 1 1 7 34 6812111  436 68121111 066812111120 20 3-9 2-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 3449149492470570111232 29867121155-9-9-9
1328 22101  452 20 1 1 110 34 6812111  452 68121114 066812111420 20 3-9 2-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 3449149492470570111232 29867121155-9-9-9
1328 32101  369 10 1 1 1 1 34 6812111  369 68121119 066812111910 10 3-9 2-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 3449149492470570111232 29867121155-9-9-9
1329 11101  720 25 6 6 1 5 21 6812111  720 68121112 066812111225 25 2-9 1 5-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4047441649027366111231 29866216188-9-9-9
1329 21101  759 20 6 6 1 5 21 6812111  759 681211133066812111350 20 2-9 1 5-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4047441649027366111231 29866216188-9-9-9
1329 31101   61 10 1 1 1 1 21 6812111   61 681211141066812111420 10 2-9 1 3-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4047441649027366111231 29866216188-9-9-9
1329 41101   70 15 1 1 1 9 21 6812111   70 681211191566812111930 15 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4047441649027366111231 29866216188-9-9-9
1329 51101  184 15 1 1 1 5 21 6812111  184 68121120 066812112015 15 2-9 1 5-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4047441649027366111231 29866216188-9-9-9
1329 61101  249 20 1 1 1 1 21 6812111  249 681211212066812112140 20 2-9 1 3-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4047441649027366111231 29866216188-9-9-9
1330 11101  276 15 1 1 1 6 21 6812111  276 681211 8 06681211 815 15 2-9 2 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4753340418392190111231 4 313521143-9-9-9
1330 21101  162 15 1 1 112 21 6812111  162 681211 8206681211 835 15 2-9 1 5-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4753340418392190111231 4 313521143-9-9-9
1330 31101  162 15 1 1 1 6 21 6812111  162 6812111445668121115 0 15 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4753340418392190111231 4 313521143-9-9-9
1330 41101  276 15 1 1 1 1 21 6812111  276 68121115 566812111520 15 2-9 2 4-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4753340418392190111231 4 313521143-9-9-9
1331 11101   43 10 1 1 1 6 21 6812111   43 681211 8506681211 9 0 10 2-9 3 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 2023720824513683111231 39862826243-9-9-9
1331 21101  601 30 6 6 1 5 21 6812111  601 681211 9 06681211 930 30 2-9 2 5-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 2023720824513683111231 39862826243-9-9-9
1331 31101  626 30 6 6 1 1 21 6812111  626 68121111 066812111130 30 2-9 2 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 2023720824513683111231 39862826243-9-9-9
1331 41110   27  5 1 1 1 6 11 6812111   27 681211132066812111325  5 1-9-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 2023720824513683111231 39862826243-9-9-9
1331 51110   30  5 1 1 1 1 11 6812111   30 681211133066812111335  5 1-9-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 2023720824513683111231 39862826243-9-9-9
1332 12101  190 25 1 1 1 6 21 6812111  190 681211 8306681211 855 25 2-9 2 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4753340418392190111231 3 714121161 6 1 8
1332 22101  295 20 1 1 1 2 21 6812111  295 681211 9 06681211 920 20 2-9 1 5-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4753340418392190111231 3 714121161 6 1 8
1332 32101  110 20 1 1 1 1 21 6812111  110 68121115 066812111520 20 2-9 1 3-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4753340418392190111231 3 714121161 6 1 8
1333 11101  172 30 1 1 112 11 6812111  172 68121110 066812111030 30 1-9-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4047441649027366111231 29866536155-9-9-9
1333 21101  172 30 1 1 1 1 11 6812111  172 68121111 066812111130 30 1-9-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4047441649027366111231 29866536155-9-9-9
1334 12101  166 75 1 1 112 81 6812111  166 681211 8306681211 945 75 8 1-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 7130010627588290111231 3 312716163-9-9-9
1334 22101  285 15 1 1 1 1 81 6812111  285 681211133066812111345 15 8 1-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 7130010627588290111231 3 312716163-9-9-9
1334 32101  943 45 6 6 6 9 31 6812111  943 6812111530681-9811615 45 3-9 2-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 7130010627588290111231 3 312716163-9-9-9
1334 42101  953 35 6 6 6 9 31 6812111  953 81-981184566812111920 35 3-9 2-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 7130010627588290111231 3 312716163-9-9-9
1334 52101  360 20 1 1 1 9 31 6812111  360 68121120 066812112020 20 3-9 2-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 7130010627588290111231 3 312716163-9-9-9
1334 62101  170 20 1 1 1 1 31 6812111  170 68121123 066812112320 20 3-9 2-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 7130010627588290111231 3 312716163-9-9-9
1335 12101  590 15 6 6 1 2 21 6812111  590 681211163066812111645 15 2-9 1 3-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 8094883298054730111231 49763516191 6 3 3
1335 22101  590 15 6 6 1 1 21 6812111  590 681211171566812111730 15 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 8094883298054730111231 49763516191 6 3 3
1335 32101  148 10 1 1 1 5 21 6812111  148 681211183066812111840 10 2-9 2 5-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 8094883298054730111231 49763516191 6 3 3
1335 42101  148 10 1 1 1 1 21 6812111  148 6812112050668121121 0 10 2-9 2 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 8094883298054730111231 49763516191 6 3 3
1336 14101   19 10 1 1 1 6 21 6812111   19 681211141566812111425 10 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 2376670209196099111231 39813946143-9-9-9
1336 24101   20 10 1 1 1 1 21 6812111   20 681211143066812111440 10 2-9 2 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 2376670209196099111231 39813946143-9-9-9
1336 34101   42 10 1 1 1 9 21 6812111   42 68121118 066812111810 10 2-9 2 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 2376670209196099111231 39813946143-9-9-9
1336 44101   41 10 1 1 1 1 21 6812111   41 68121119 066812111910 10 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 2376670209196099111231 39813946143-9-9-9
1339 14101  932 25 6 6 1 6 21 6812111  932 681211 7306681211 755 25 2-9 2 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 3449149492470570111232 4 562921151 6 1 3
1339 24101  235 10 6 6 1 2 21 6812111  235 681211 8 06681211 810 10 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 3449149492470570111232 4 562921151 6 1 3
1339 34101  196 10 6 6 1 8 21 6812111  196 68121114 066812111410 10 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 3449149492470570111232 4 562921151 6 1 3
1340 15101  127  5 1 1 1 6 21 6812111  127 681211 7306681211 735  5 2-9 3 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 514221171 711 6
1340 25101  226 10 1 1 111 21 6812111  226 681211 7406681211 750 10 2-9 2 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 514221171 711 6
1340 35101  349 10 1 1 1 2 21 6812111  349 681211 7506681211 8 0 10 2-9 1 5-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 514221171 711 6
1340 45101  138 10 1 1 1 6 21 6812111  138 68121114 066812111410 10 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 514221171 711 6
1340 55101  105 10 1 1 1 1 21 6812111  105 681211141566812111425 10 2-9 3 3-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 514221171 711 6
1340 65101  541 10 1 1 1 9 21 6812111  541 681211163066812111640 10 2-9 3 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 514221171 711 6
1340 75101  564 15 1 1 1 1 21 6812111  564 68121120 066812112015 15 2-9 3 3-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 514221171 711 6
1341 12101 4461 45 6 6 6 2 21 6812111 4461 681211 7 06682929 745 45 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 3449149492470570111232 2 763221181 6 313
1341 22101 4469 55 6 6 6 8 21 6812111 4469 682929182066812111915 55 2-9 1 3-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 3449149492470570111232 2 763221181 6 313
1341 32101  100 10 1 1 1 1 21 6812111  100 681211203066812112040 10 2-9 1 3-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 3449149492470570111232 2 763221181 6 313
1342 14202  342 75 1 1 112 81 6812111  141 681211 93016812111020 50 8 1-9-9 2  2016812111025 66812111050 25 8 1-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 29817821125-9-9-9
1342 24101  340 20 1 1 1 1151 6812111  340 681211123066812111250 2015-9-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 29817821125-9-9-9
1343 14110    8  5 1 1 112 14 6812111    8 681211 8306681211 835  5 1-9-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 2 512921171 7 817
1343 24101  711 10 6 6 1 5 24 6812111  711 681211173066812111740 10 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 2 512921171 7 817
1343 34101  546 15 6 6 1 5 24 6812111  546 681211191566812111930 15 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 2 512921171 7 817
1343 44101  221 10 1 1 1 1 24 6812111  221 681211194066812111950 10 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 2 512921171 7 817
1344 15101  252  5 1 1 1 5 21 6812111  252 68121116 0668121116 5  5 2-9 3 5-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 114321143-9-9-9
1344 25101  252 15 1 1 1 1 21 6812111  252 68121117 066812111715 15 2-9 3 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 114321143-9-9-9
1344 35101  112 15 1 1 1 7 21 6812111  112 68121119 066812111915 15 2-9 3 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 114321143-9-9-9
1344 45101  119 15 1 1 1 5 21 6812111  119 681211193066812111945 15 2-9 3 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 114321143-9-9-9
1344 55101  211 10 1 1 1 1 21 6812111  211 6812111950668121120 0 10 2-9 3 3-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 114321143-9-9-9
1345 11101 1091 30 6 6 1 2101 6812111 1091 681211 7 06681211 730 301010-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 513621181 6 4 3
1345 21101 1096 30 6 6 1 1101 6812111 1096 681211164066812111710 301010-9-9-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 4050702422251632111232 4 513621181 6 4 3
1346 11101  887 20 6 6 1 2 21 6812111  887 681211 7406681211 8 0 20 2-9 1 1-9   -9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9  -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 -9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9 3449149492470570111232 2 863411181 6 4 4
