edge_id,flow_veh_h
699,3.2763646210526316
700,130.8553134842105
701,252.6315789473684
702,6.315789473684211
703,286.3157894736842
704,303.1578947368421
706,261.05263157894734
707,200.16682505263157
709,286.22521382105265
710,252.6315789473684
712,244.21052631578948
713,269.4736842105263
715,252.6315789473684
716,311.57894736842104
718,294.7368421052632
719,99.51608736842105
721,37.74577376842105
722,366.8058092736842
723,426.9549214315789
724,193.70902545263158
725,161.15680871578945
726,91.90399136842105
727,409.7747184947368
728,133.77088125263157
729,1562.3516447368422
730,29.445166663157895
731,642.7229506210526
732,525.8874390421053
733,36.574097031578944
734,1105.2631578947369
735,387.44079088421057
737,729.2097231157894
738,997.9997173684211
741,1128.421052631579
742,739.4230058105263
743,1841.2393823789473
744,1092.7129020842106
745,1260.4134868421052
746,1206.7016947157895
747,689.8737034
748,1283.914046968421
749,303.1578947368421
750,1138.2213289789474
751,1023.5713506315789
752,69.42187757894737
753,2391.5789473684213
754,1178.9473684210527
755,303.1578947368421
757,651.5397974842106
758,1061.0526315789473
759,1920.0
760,1886.3157894736842
762,774.7368421052631
763,993.6842105263158
765,37.89473684210526
766,1326.3157894736842
767,2065.6682257894736
768,1970.5263157894738
769,2614.7368421052633
770,644.2105263157895
771,279.6526333368421
773,581.0526315789474
774,634.4272010526316
776,194.4892963368421
777,50.526315789473685
778,303.1578947368421
779,171.51714122105264
780,96.48305667368419
782,150.43925690526314
784,471.57894736842104
785,336.8421052631579
786,612.3795489157894
787,2492.6315789473683
788,509.981727231579
789,1357.311188094737
790,0.7925485684210526
791,1412.5385572421053
792,849.3404832210526
794,916.4726876947368
795,619.7208431368421
796,10.526315789473685
797,892.5243105052632
798,1004.9449014736842
799,18.94736842105263
800,159.29514924210525
801,742.495967063158
802,888.0299278
804,699.0101350842104
805,675.5796052631579
807,625.7131578947368
808,1865.1209139473683
810,1711.369562168421
811,1852.6315789473683
813,2290.5263157894738
814,1626.7117342
816,1900.3448550842104
817,1142.1595511789474
819,1310.5806038105263
820,2223.157894736842
821,2.6318147368421054
822,1953.6842105263158
823,934.3290925684211
825,776.993049705263
826,531.0308258842106
828,447.4039241263158
829,711.399347968421
831,882.0654522631579
832,1412.578947368421
834,1291.8105263157895
835,880.6427343157895
836,2.1324670105263155
838,999.5009091473684
839,135.66699536842106
841,130.19655237894736
842,436.4906952526316
843,4.018627284210527
844,3.819200715789474
845,360.73611282105264
846,427.0206370210526
847,1.759830357894737
849,383.9875472947368
850,547.2806473263158
852,416.2416176315789
853,985.9711912736842
855,949.0833829263158
856,1744.7125669157895
858,1725.1047492631578
859,682.6295975368421
861,694.8738441473683
862,636.0858770736843
864,746.1776649473684
865,355.9912006736842
867,419.0313091263158
868,362.4490724631579
870,313.90678470526314
871,1818.9473684210527
872,1.9253249368421053
873,1717.8947368421052
874,865.6138558210527
876,625.6111008736842
877,216.16177648421052
878,5.2631578947368425
880,273.8049178842105
881,237.14232270526313
882,0.649844
884,218.35877169473682
885,294.9484162105263
886,2.5870610315789473
887,1057.7571828947368
888,1002.4167517157895
889,1162.1052631578948
890,1280.0
891,1145.2631578947369
892,996.4760781578948
893,33.68421052631579
894,218.94736842105263
895,934.1297542631579
896,1287.5921502421052
897,435.7198047368421
898,1274.0697676210527
899,1198.7949373473684
900,892.6315789473684
901,960.0
902,855.5834266842105
903,1752.7198938631577
904,75.78947368421052
906,44.21052631578947
907,25.263157894736842
909,12.631578947368421
910,24.117567210526317
913,42.93320243157895
916,8.718640105263157
917,38.45713663157895
920,63.1578947368421
922,25.263157894736842
923,13.94614225263158
925,417.84166585263154
927,745.2631578947369
929,738.2152401894737
930,27.960205063157897
931,3.711615631578947
933,10.993459610526315
934,63.1578947368421
935,50.526315789473685
937,16.783249389473685
938,3.8676818842105263
940,442.10526315789474
941,65.15515521052632
942,564.2105263157895
944,831.038934
945,30.594395705263157
947,543.6546426105264
948,32.74570312631579
950,117.43286124210526
951,4.9114063473684215
953,38.30896910526316
954,50.526315789473685
955,157.11492509473683
956,2535.3050923894734
957,2593.1101819157893
958,16.842105263157894
959,1217.1524348842106
960,617.0801951368421
961,522.1052631578947
962,614.7368421052631
963,522.1052631578947
964,993.6842105263158
965,286.3157894736842
966,724.2105263157895
967,757.5608674526316
968,333.85122711578947
969,569.1380815473684
970,107.36842105263158
971,367.0328183684211
972,629.9468442947368
973,271.65933911578946
974,575.0978489789474
975,18.94736842105263
976,260.8481830736842
977,636.8834414842105
978,37.89473684210526
979,410.27280530526315
980,421.05263157894734
981,160.30559204210527
982,218.94736842105263
983,303.5931872526316
984,187.02319069473685
986,100.43478518947369
987,9.975461305263158
988,18.94736842105263
989,261.05263157894734
990,80.45965968421054
991,151.57894736842104
992,289.2869996105263
993,9.802281442105263
994,122.35242668421053
995,293.51906236842103
996,15.18974254736842
997,161.95993277894738
998,220.65911043157897
999,185.51313350526314
1000,12.541439663157895
1002,12.631578947368421
1003,6.315789473684211
1005,4.788076621052632
1009,3.9861466210526313
1010,370.5263157894737
1012,99.65366523157894
1013,11.532657021052632
1015,292.712113231579
1016,42.89414065263158
1018,6.315789473684211
1019,212.40979655789477
1020,39.551452
1022,25.263157894736842
1023,283.05478710526313
1024,20.13260434736842
